fold,id,month,sector_id,target,prediction,fold_score
1,2023 Jan_sector 76,2023-01-01,76,3252.78,4354.200851802674,0.7824331453661155
1,2023 Jan_sector 77,2023-01-01,77,16520.92,24023.90244202515,0.7824331453661155
1,2023 Jan_sector 78,2023-01-01,78,0.0,116.91816692115026,0.7824331453661155
1,2023 Jan_sector 79,2023-01-01,79,31870.27,35824.40934314851,0.7824331453661155
1,2023 Jan_sector 80,2023-01-01,80,47580.03,60632.18607611987,0.7824331453661155
1,2023 Jan_sector 81,2023-01-01,81,7397.95,6997.558174492613,0.7824331453661155
1,2023 Jan_sector 82,2023-01-01,82,0.0,715.9100460531372,0.7824331453661155
1,2023 Jan_sector 83,2023-01-01,83,28734.19,31891.391646823315,0.7824331453661155
1,2023 Jan_sector 84,2023-01-01,84,463.87,1715.9082100925152,0.7824331453661155
1,2023 Jan_sector 85,2023-01-01,85,69644.55,94166.94756212052,0.7824331453661155
1,2023 Jan_sector 86,2023-01-01,86,11958.07,16203.676762625008,0.7824331453661155
1,2023 Jan_sector 87,2023-01-01,87,0.0,-686.7545675436231,0.7824331453661155
1,2023 Jan_sector 88,2023-01-01,88,632.42,-504.8222242005904,0.7824331453661155
1,2023 Jan_sector 89,2023-01-01,89,5367.77,6171.383154409257,0.7824331453661155
1,2023 Jan_sector 90,2023-01-01,90,0.0,55.754297839215724,0.7824331453661155
1,2023 Jan_sector 91,2023-01-01,91,8619.3,14030.120298611275,0.7824331453661155
1,2023 Jan_sector 92,2023-01-01,92,57997.8,75436.46451873382,0.7824331453661155
1,2023 Jan_sector 93,2023-01-01,93,251756.66,336617.4830956409,0.7824331453661155
1,2023 Jan_sector 94,2023-01-01,94,39727.93,42776.880478708925,0.7824331453661155
1,2023 Jan_sector 95,2023-01-01,95,0.0,619.7635544132172,0.7824331453661155
1,2023 Jan_sector 96,2023-01-01,96,0.0,329.87718114799645,0.7824331453661155
1,2023 Feb_sector 1,2023-02-01,1,22453.37,23215.07158045208,0.7824331453661155
1,2023 Feb_sector 2,2023-02-01,2,21924.08,20947.106760238843,0.7824331453661155
1,2023 Feb_sector 3,2023-02-01,3,13339.64,11284.541698614841,0.7824331453661155
1,2023 Feb_sector 4,2023-02-01,4,125220.55,118385.13138708046,0.7824331453661155
1,2023 Feb_sector 5,2023-02-01,5,0.0,-215.7944799457291,0.7824331453661155
1,2023 Feb_sector 6,2023-02-01,6,18061.64,18187.212059416386,0.7824331453661155
1,2023 Feb_sector 7,2023-02-01,7,3500.07,4736.603476515775,0.7824331453661155
1,2023 Feb_sector 8,2023-02-01,8,7415.33,9460.913847905329,0.7824331453661155
1,2023 Feb_sector 9,2023-02-01,9,22939.29,24260.801343335675,0.7824331453661155
1,2023 Feb_sector 10,2023-02-01,10,24380.64,23462.14536840057,0.7824331453661155
1,2023 Feb_sector 11,2023-02-01,11,10972.25,14618.431422883552,0.7824331453661155
1,2023 Feb_sector 12,2023-02-01,12,377.29,162.33919472094567,0.7824331453661155
1,2023 Feb_sector 13,2023-02-01,13,16362.37,18210.56266434476,0.7824331453661155
1,2023 Feb_sector 14,2023-02-01,14,8308.89,6232.1655837239305,0.7824331453661155
1,2023 Feb_sector 15,2023-02-01,15,25169.0,22677.227440404666,0.7824331453661155
1,2023 Feb_sector 16,2023-02-01,16,18378.13,17863.108876926373,0.7824331453661155
1,2023 Feb_sector 17,2023-02-01,17,2089.02,2057.739278938978,0.7824331453661155
1,2023 Feb_sector 18,2023-02-01,18,37168.87,36169.53816624969,0.7824331453661155
1,2023 Feb_sector 19,2023-02-01,19,871.12,-617.6712134014815,0.7824331453661155
1,2023 Feb_sector 20,2023-02-01,20,5282.38,6751.11343086429,0.7824331453661155
1,2023 Feb_sector 21,2023-02-01,21,75556.68,69193.10998962054,0.7824331453661155
1,2023 Feb_sector 22,2023-02-01,22,6454.4,6890.680820322588,0.7824331453661155
1,2023 Feb_sector 23,2023-02-01,23,21313.28,20726.978180452403,0.7824331453661155
1,2023 Feb_sector 24,2023-02-01,24,42240.78,40020.53023786318,0.7824331453661155
1,2023 Feb_sector 25,2023-02-01,25,33330.08,31074.16618506739,0.7824331453661155
1,2023 Feb_sector 26,2023-02-01,26,3778.28,4616.224938703392,0.7824331453661155
1,2023 Feb_sector 27,2023-02-01,27,2093.76,2329.390542928413,0.7824331453661155
1,2023 Feb_sector 28,2023-02-01,28,101039.59,97528.97974744292,0.7824331453661155
1,2023 Feb_sector 29,2023-02-01,29,20956.06,21923.67781872761,0.7824331453661155
1,2023 Feb_sector 30,2023-02-01,30,38136.17,32577.42926822592,0.7824331453661155
1,2023 Feb_sector 31,2023-02-01,31,22444.73,21624.20177190035,0.7824331453661155
1,2023 Feb_sector 32,2023-02-01,32,57624.22,52850.17048849301,0.7824331453661155
1,2023 Feb_sector 33,2023-02-01,33,1018.44,-18.110903668894025,0.7824331453661155
1,2023 Feb_sector 34,2023-02-01,34,20120.47,16892.898665328998,0.7824331453661155
1,2023 Feb_sector 35,2023-02-01,35,5980.41,4825.800743691827,0.7824331453661155
1,2023 Feb_sector 36,2023-02-01,36,135398.37,132170.25204642277,0.7824331453661155
1,2023 Feb_sector 37,2023-02-01,37,0.0,2997.3806327944294,0.7824331453661155
1,2023 Feb_sector 38,2023-02-01,38,16220.65,19742.778659662174,0.7824331453661155
1,2023 Feb_sector 39,2023-02-01,39,0.0,-1174.4173823241945,0.7824331453661155
1,2023 Feb_sector 40,2023-02-01,40,0.0,194.87433863196566,0.7824331453661155
1,2023 Feb_sector 41,2023-02-01,41,0.0,-174.69457106991467,0.7824331453661155
1,2023 Feb_sector 42,2023-02-01,42,24063.03,22333.956089038245,0.7824331453661155
1,2023 Feb_sector 43,2023-02-01,43,9877.91,10005.53678288899,0.7824331453661155
1,2023 Feb_sector 44,2023-02-01,44,9251.74,6941.898908399788,0.7824331453661155
1,2023 Feb_sector 45,2023-02-01,45,51377.5,50785.292393471536,0.7824331453661155
1,2023 Feb_sector 46,2023-02-01,46,6905.07,6680.395760752621,0.7824331453661155
1,2023 Feb_sector 47,2023-02-01,47,27314.43,25450.648124206567,0.7824331453661155
1,2023 Feb_sector 48,2023-02-01,48,38029.03,33784.158453947646,0.7824331453661155
1,2023 Feb_sector 49,2023-02-01,49,0.0,-1034.311486571667,0.7824331453661155
1,2023 Feb_sector 50,2023-02-01,50,37004.98,36977.644567075404,0.7824331453661155
1,2023 Feb_sector 51,2023-02-01,51,17416.91,15061.784413043053,0.7824331453661155
1,2023 Feb_sector 52,2023-02-01,52,0.0,315.7068571364689,0.7824331453661155
1,2023 Feb_sector 53,2023-02-01,53,0.0,284.63171622216396,0.7824331453661155
1,2023 Feb_sector 54,2023-02-01,54,48202.79,49912.021305601535,0.7824331453661155
1,2023 Feb_sector 55,2023-02-01,55,139357.91,133258.23575774196,0.7824331453661155
1,2023 Feb_sector 56,2023-02-01,56,2519.28,2962.5021891582874,0.7824331453661155
1,2023 Feb_sector 57,2023-02-01,57,31234.75,28961.8497693649,0.7824331453661155
1,2023 Feb_sector 58,2023-02-01,58,113.13,-445.79893572842775,0.7824331453661155
1,2023 Feb_sector 59,2023-02-01,59,11923.14,11043.33423552339,0.7824331453661155
1,2023 Feb_sector 60,2023-02-01,60,12381.35,12000.15151345084,0.7824331453661155
1,2023 Feb_sector 61,2023-02-01,61,57754.31,53875.093083986445,0.7824331453661155
1,2023 Feb_sector 62,2023-02-01,62,6583.33,7370.159584899124,0.7824331453661155
1,2023 Feb_sector 63,2023-02-01,63,727.94,-332.3881211141561,0.7824331453661155
1,2023 Feb_sector 64,2023-02-01,64,5655.86,5957.894856304141,0.7824331453661155
1,2023 Feb_sector 65,2023-02-01,65,12018.17,11634.367515153212,0.7824331453661155
1,2023 Feb_sector 66,2023-02-01,66,115561.16,115612.81217748499,0.7824331453661155
1,2023 Feb_sector 67,2023-02-01,67,5251.14,5196.066861150775,0.7824331453661155
1,2023 Feb_sector 68,2023-02-01,68,31797.93,38700.58536424266,0.7824331453661155
1,2023 Feb_sector 69,2023-02-01,69,3699.29,2974.9283295249697,0.7824331453661155
1,2023 Feb_sector 70,2023-02-01,70,2622.5,3085.3328169528286,0.7824331453661155
1,2023 Feb_sector 71,2023-02-01,71,22970.62,19558.233487374848,0.7824331453661155
1,2023 Feb_sector 72,2023-02-01,72,778.99,200.9640821266912,0.7824331453661155
1,2023 Feb_sector 73,2023-02-01,73,0.0,2208.0852696017864,0.7824331453661155
1,2023 Feb_sector 74,2023-02-01,74,0.0,171.6491173353752,0.7824331453661155
1,2023 Feb_sector 75,2023-02-01,75,292.41,-705.757810925661,0.7824331453661155
1,2023 Feb_sector 76,2023-02-01,76,5140.5,5315.001929124297,0.7824331453661155
1,2023 Feb_sector 77,2023-02-01,77,21741.61,20518.115572787483,0.7824331453661155
1,2023 Feb_sector 78,2023-02-01,78,199.93,-52.32112723624232,0.7824331453661155
1,2023 Feb_sector 79,2023-02-01,79,68339.18,63851.36472724276,0.7824331453661155
1,2023 Feb_sector 80,2023-02-01,80,47141.07,48242.629872463105,0.7824331453661155
1,2023 Feb_sector 81,2023-02-01,81,15428.51,16408.925107288225,0.7824331453661155
1,2023 Feb_sector 82,2023-02-01,82,0.0,836.6094815097749,0.7824331453661155
1,2023 Feb_sector 83,2023-02-01,83,53713.21,53444.81633093349,0.7824331453661155
1,2023 Feb_sector 84,2023-02-01,84,5329.61,5381.9337996407085,0.7824331453661155
1,2023 Feb_sector 85,2023-02-01,85,139275.37,136370.27465763036,0.7824331453661155
1,2023 Feb_sector 86,2023-02-01,86,29648.39,32608.29766414289,0.7824331453661155
1,2023 Feb_sector 87,2023-02-01,87,0.0,-1280.1281501091544,0.7824331453661155
1,2023 Feb_sector 88,2023-02-01,88,9043.05,7913.148453202808,0.7824331453661155
1,2023 Feb_sector 89,2023-02-01,89,12810.37,8769.928581143413,0.7824331453661155
1,2023 Feb_sector 90,2023-02-01,90,2977.11,3187.0764750030175,0.7824331453661155
1,2023 Feb_sector 91,2023-02-01,91,11095.43,11793.318794417552,0.7824331453661155
1,2023 Feb_sector 92,2023-02-01,92,50386.55,46157.40670269251,0.7824331453661155
1,2023 Feb_sector 93,2023-02-01,93,16726.01,15712.5063752654,0.7824331453661155
1,2023 Feb_sector 94,2023-02-01,94,23083.11,18563.808108797602,0.7824331453661155
1,2023 Feb_sector 95,2023-02-01,95,0.0,-39.01742229628144,0.7824331453661155
1,2023 Feb_sector 96,2023-02-01,96,0.0,114.2359743137713,0.7824331453661155
1,2023 Mar_sector 1,2023-03-01,1,35282.69,28594.900562896266,0.7824331453661155
1,2023 Mar_sector 2,2023-03-01,2,35247.41,38162.71601983367,0.7824331453661155
1,2023 Mar_sector 3,2023-03-01,3,30355.87,28524.703946259295,0.7824331453661155
1,2023 Mar_sector 4,2023-03-01,4,110978.45,109744.14008629187,0.7824331453661155
1,2023 Mar_sector 5,2023-03-01,5,2899.29,3119.781670567332,0.7824331453661155
1,2023 Mar_sector 6,2023-03-01,6,38058.56,39293.323003707876,0.7824331453661155
1,2023 Mar_sector 7,2023-03-01,7,9546.85,9593.287914235709,0.7824331453661155
1,2023 Mar_sector 8,2023-03-01,8,6969.65,9791.601473198662,0.7824331453661155
1,2023 Mar_sector 9,2023-03-01,9,25746.06,26395.722891834368,0.7824331453661155
1,2023 Mar_sector 10,2023-03-01,10,93886.3,75637.74858358779,0.7824331453661155
1,2023 Mar_sector 11,2023-03-01,11,14277.04,19549.997331936844,0.7824331453661155
1,2023 Mar_sector 12,2023-03-01,12,460.35,2103.3386542239205,0.7824331453661155
1,2023 Mar_sector 13,2023-03-01,13,16486.11,16793.411117215215,0.7824331453661155
1,2023 Mar_sector 14,2023-03-01,14,17938.4,15686.781165238988,0.7824331453661155
1,2023 Mar_sector 15,2023-03-01,15,40073.58,33198.319714830126,0.7824331453661155
1,2023 Mar_sector 16,2023-03-01,16,38191.6,32324.116151909064,0.7824331453661155
1,2023 Mar_sector 17,2023-03-01,17,5477.75,7211.93277429742,0.7824331453661155
1,2023 Mar_sector 18,2023-03-01,18,48803.7,52967.19115215559,0.7824331453661155
1,2023 Mar_sector 19,2023-03-01,19,992.4,-287.83782794127546,0.7824331453661155
1,2023 Mar_sector 20,2023-03-01,20,20352.42,22546.103513925977,0.7824331453661155
1,2023 Mar_sector 21,2023-03-01,21,83894.9,65922.3132217929,0.7824331453661155
1,2023 Mar_sector 22,2023-03-01,22,22196.93,22580.80747589136,0.7824331453661155
1,2023 Mar_sector 23,2023-03-01,23,44854.58,45957.81328694619,0.7824331453661155
1,2023 Mar_sector 24,2023-03-01,24,59684.72,50553.98173045734,0.7824331453661155
1,2023 Mar_sector 25,2023-03-01,25,68052.96,62877.258280935544,0.7824331453661155
1,2023 Mar_sector 26,2023-03-01,26,20985.11,21980.824489045677,0.7824331453661155
1,2023 Mar_sector 27,2023-03-01,27,4439.16,6383.922653835325,0.7824331453661155
1,2023 Mar_sector 28,2023-03-01,28,200302.2,181881.34610443984,0.7824331453661155
1,2023 Mar_sector 29,2023-03-01,29,40727.06,47449.38525969084,0.7824331453661155
1,2023 Mar_sector 30,2023-03-01,30,26233.61,24159.44667541852,0.7824331453661155
1,2023 Mar_sector 31,2023-03-01,31,26059.45,34312.302258062635,0.7824331453661155
1,2023 Mar_sector 32,2023-03-01,32,142911.91,108883.72842260839,0.7824331453661155
1,2023 Mar_sector 33,2023-03-01,33,8610.37,10090.921144202668,0.7824331453661155
1,2023 Mar_sector 34,2023-03-01,34,33707.48,31808.397608043208,0.7824331453661155
1,2023 Mar_sector 35,2023-03-01,35,12408.31,11630.062297940818,0.7824331453661155
1,2023 Mar_sector 36,2023-03-01,36,220448.92,199032.7035183216,0.7824331453661155
1,2023 Mar_sector 37,2023-03-01,37,7673.9,7610.729564325691,0.7824331453661155
1,2023 Mar_sector 38,2023-03-01,38,73020.62,63871.89095358268,0.7824331453661155
1,2023 Mar_sector 39,2023-03-01,39,715.48,9.745614649338677,0.7824331453661155
1,2023 Mar_sector 40,2023-03-01,40,0.0,773.5814820235137,0.7824331453661155
1,2023 Mar_sector 41,2023-03-01,41,0.0,545.9842523555744,0.7824331453661155
1,2023 Mar_sector 42,2023-03-01,42,40066.75,38075.787550967856,0.7824331453661155
1,2023 Mar_sector 43,2023-03-01,43,21808.81,23535.32684062563,0.7824331453661155
1,2023 Mar_sector 44,2023-03-01,44,11681.72,14089.785131805953,0.7824331453661155
1,2023 Mar_sector 45,2023-03-01,45,51584.0,50402.85456300627,0.7824331453661155
1,2023 Mar_sector 46,2023-03-01,46,11341.46,11061.461164020606,0.7824331453661155
1,2023 Mar_sector 47,2023-03-01,47,58498.63,54436.0887360496,0.7824331453661155
1,2023 Mar_sector 48,2023-03-01,48,71346.76,60636.237524348624,0.7824331453661155
1,2023 Mar_sector 49,2023-03-01,49,0.0,-593.2950510230003,0.7824331453661155
1,2023 Mar_sector 50,2023-03-01,50,44012.5,44580.27424593824,0.7824331453661155
1,2023 Mar_sector 51,2023-03-01,51,31327.14,31437.002569159835,0.7824331453661155
1,2023 Mar_sector 52,2023-03-01,52,0.0,1257.951317384479,0.7824331453661155
1,2023 Mar_sector 53,2023-03-01,53,0.0,1052.6821274378308,0.7824331453661155
1,2023 Mar_sector 54,2023-03-01,54,60635.34,53331.88022027463,0.7824331453661155
1,2023 Mar_sector 55,2023-03-01,55,235844.12,254980.18452045554,0.7824331453661155
1,2023 Mar_sector 56,2023-03-01,56,1928.79,3304.130677162735,0.7824331453661155
1,2023 Mar_sector 57,2023-03-01,57,62442.59,55163.35043194528,0.7824331453661155
1,2023 Mar_sector 58,2023-03-01,58,1515.65,1432.0451286397838,0.7824331453661155
1,2023 Mar_sector 59,2023-03-01,59,27824.22,26787.823478231865,0.7824331453661155
1,2023 Mar_sector 60,2023-03-01,60,26347.31,26042.91769706485,0.7824331453661155
1,2023 Mar_sector 61,2023-03-01,61,97908.36,89406.78339127498,0.7824331453661155
1,2023 Mar_sector 62,2023-03-01,62,11709.66,10393.072233307412,0.7824331453661155
1,2023 Mar_sector 63,2023-03-01,63,2986.08,1209.1140348532244,0.7824331453661155
1,2023 Mar_sector 64,2023-03-01,64,8187.92,7901.986730872693,0.7824331453661155
1,2023 Mar_sector 65,2023-03-01,65,11515.39,12371.53596535174,0.7824331453661155
1,2023 Mar_sector 66,2023-03-01,66,199387.18,199199.39356950662,0.7824331453661155
1,2023 Mar_sector 67,2023-03-01,67,4309.97,4487.021767533268,0.7824331453661155
1,2023 Mar_sector 68,2023-03-01,68,54570.74,71512.3759287234,0.7824331453661155
1,2023 Mar_sector 69,2023-03-01,69,7114.32,9635.692184258933,0.7824331453661155
1,2023 Mar_sector 70,2023-03-01,70,4222.49,4334.482196286877,0.7824331453661155
1,2023 Mar_sector 71,2023-03-01,71,43046.25,41912.19071467325,0.7824331453661155
1,2023 Mar_sector 72,2023-03-01,72,459.09,-180.72777720241356,0.7824331453661155
1,2023 Mar_sector 73,2023-03-01,73,6581.69,6523.890545651422,0.7824331453661155
1,2023 Mar_sector 74,2023-03-01,74,0.0,1194.1451665636778,0.7824331453661155
1,2023 Mar_sector 75,2023-03-01,75,993.58,297.60717187591945,0.7824331453661155
1,2023 Mar_sector 76,2023-03-01,76,30817.26,30935.281864664445,0.7824331453661155
1,2023 Mar_sector 77,2023-03-01,77,139986.54,128008.62304575708,0.7824331453661155
1,2023 Mar_sector 78,2023-03-01,78,0.0,-501.2037306570055,0.7824331453661155
1,2023 Mar_sector 79,2023-03-01,79,98756.51,88234.53818212959,0.7824331453661155
1,2023 Mar_sector 80,2023-03-01,80,65005.17,70186.7890290429,0.7824331453661155
1,2023 Mar_sector 81,2023-03-01,81,12027.93,11604.527665031386,0.7824331453661155
1,2023 Mar_sector 82,2023-03-01,82,0.0,1876.0176584042601,0.7824331453661155
1,2023 Mar_sector 83,2023-03-01,83,60677.77,56906.53833569858,0.7824331453661155
1,2023 Mar_sector 84,2023-03-01,84,1763.27,6138.328669342354,0.7824331453661155
1,2023 Mar_sector 85,2023-03-01,85,283480.76,253446.3023757494,0.7824331453661155
1,2023 Mar_sector 86,2023-03-01,86,32089.58,31138.12139422167,0.7824331453661155
1,2023 Mar_sector 87,2023-03-01,87,0.0,-873.3105751506737,0.7824331453661155
1,2023 Mar_sector 88,2023-03-01,88,6352.06,6295.554501370771,0.7824331453661155
1,2023 Mar_sector 89,2023-03-01,89,1985.59,3320.1174476819433,0.7824331453661155
1,2023 Mar_sector 90,2023-03-01,90,484.51,-193.2077259940197,0.7824331453661155
1,2023 Mar_sector 91,2023-03-01,91,26915.27,29140.793612225254,0.7824331453661155
1,2023 Mar_sector 92,2023-03-01,92,89849.77,97201.1549879089,0.7824331453661155
1,2023 Mar_sector 93,2023-03-01,93,18033.58,17302.899723842107,0.7824331453661155
1,2023 Mar_sector 94,2023-03-01,94,38583.48,32612.214948519937,0.7824331453661155
1,2023 Mar_sector 95,2023-03-01,95,0.0,333.9801103688005,0.7824331453661155
1,2023 Mar_sector 96,2023-03-01,96,0.0,1515.13594275606,0.7824331453661155
2,2023 Apr_sector 1,2023-04-01,1,26226.17,26950.6484375,0.8651755594354845
2,2023 Apr_sector 2,2023-04-01,2,14268.7,16195.2255859375,0.8651755594354845
2,2023 Apr_sector 3,2023-04-01,3,15842.61,14225.2666015625,0.8651755594354845
2,2023 Apr_sector 4,2023-04-01,4,76097.23,74583.296875,0.8651755594354845
2,2023 Apr_sector 5,2023-04-01,5,2897.34,3891.248291015625,0.8651755594354845
2,2023 Apr_sector 6,2023-04-01,6,27485.23,27951.375,0.8651755594354845
2,2023 Apr_sector 7,2023-04-01,7,18135.4,17944.82421875,0.8651755594354845
2,2023 Apr_sector 8,2023-04-01,8,9537.07,12477.203125,0.8651755594354845
2,2023 Apr_sector 9,2023-04-01,9,17298.64,16142.5888671875,0.8651755594354845
2,2023 Apr_sector 10,2023-04-01,10,77047.86,74937.4296875,0.8651755594354845
2,2023 Apr_sector 11,2023-04-01,11,7261.7,9682.478515625,0.8651755594354845
2,2023 Apr_sector 12,2023-04-01,12,383.11,3099.222412109375,0.8651755594354845
2,2023 Apr_sector 13,2023-04-01,13,14885.46,14455.998046875,0.8651755594354845
2,2023 Apr_sector 14,2023-04-01,14,6299.09,6856.6064453125,0.8651755594354845
2,2023 Apr_sector 15,2023-04-01,15,33956.58,31700.53125,0.8651755594354845
2,2023 Apr_sector 16,2023-04-01,16,27445.26,27498.71875,0.8651755594354845
2,2023 Apr_sector 17,2023-04-01,17,4238.64,5093.5380859375,0.8651755594354845
2,2023 Apr_sector 18,2023-04-01,18,37115.65,35150.32421875,0.8651755594354845
2,2023 Apr_sector 19,2023-04-01,19,578.19,3099.222412109375,0.8651755594354845
2,2023 Apr_sector 20,2023-04-01,20,12586.01,11717.26171875,0.8651755594354845
2,2023 Apr_sector 21,2023-04-01,21,56902.01,51651.875,0.8651755594354845
2,2023 Apr_sector 22,2023-04-01,22,32427.79,31213.73046875,0.8651755594354845
